,disease,disease_id,cell_type,cl_id,gene,ensembl_id,mean_expression_disease,disease_sample_size,mean_expression_normal,normal_sample_size,disease_female_sample_size,disease_male_sample_size,normal_female_sample_size,normal_male_sample_size,disease_num_datasets,normal_num_datasets,disease_datasets,normal_datasets,ratio_of_disease_over_normal_for_mean,log2FC,pval_adj,iri,label,type,source,tissue
1222,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,NBAS,ENSG00000151779,1.0347935,3,0.42161885,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",2.454334,1.7907759,0.448307784147281,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1223,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,SLC9A3,ENSG00000281861,0.0,3,0.053197723,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-25.703405,1.529428875868093e-257,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1224,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,SLC9A3,ENSG00000281861,0.0,3,0.053197723,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-25.703405,1.529428875868093e-257,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1225,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,TIMP2,ENSG00000035862,0.8301187,3,0.9775977,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.8491414,-0.3581149,0.7609205870916177,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1226,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,IGFBP7,ENSG00000163453,8.167302,3,4.7923927,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",1.7042222,4.880568,0.2600903129661261,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1227,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,SUGP1,ENSG00000105705,0.21038458,3,0.13711746,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",1.5343384,0.6719985,0.7609205870916177,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1228,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,APOA1,ENSG00000118137,0.0,3,0.0036169935,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-21.788969,4.854031747548886e-05,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1229,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,MMP9,ENSG00000100985,0.0,3,0.0038805183,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-21.890617,8.689666662086236e-07,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1230,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,ITGAM,ENSG00000169896,0.0,3,0.11110632,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-26.808254,1.7248921948446774e-116,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1231,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,TFF3,ENSG00000160180,0.0,3,0.09915118,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-26.63524,1.4890993768948237e-118,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1232,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,B2M,ENSG00000273686,49.399437,3,11.330104,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",4.3600163,54.922398,0.5040314723192146,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1233,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,S100A6,ENSG00000197956,6.950673,3,82.360596,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.08439319,-108.794815,5.065124382341551e-05,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1234,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,IL10,ENSG00000136634,0.0,3,0.016388418,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-23.978012,3.500280964909468e-21,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1235,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,IL6,ENSG00000136244,0.0,3,0.034813054,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-25.078312,1.0152369014913525e-37,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
1236,acute kidney failure,HP_0001919,Papillary tips cell,CL:1000597,CXCL8,ENSG00000169429,0.0,3,0.025810862,120480,0,3,247,58,2,64,"KB20,KB38","KC33,KC36,PA1,KC40,KM103,PA3,PA4,PA5,HBM522.VFGB.335,HBM976.LDTR.982,HBM845.SFMK.942,HBM293.NNSQ.773,HBM648.DKQK.874,HBM467.RQDN.922,HBM482.MCCP.264,HBM373.HCFG.722,HBM344.QRJX.878,HBM869.HBBF.473,HBM894.DMKD.525,HBM593.CLXN.573,HBM573.JMXM.823,HBM874.GLHT.852,HBM597.PBJW.593,HBM363.TBHH.346,HBM699.XBTD.684,HBM439.BQLR.867,HBM563.FFQJ.764,HBM892.JLFV.844,HBM437.LCSH.956,HBM456.XDCK.572,HBM937.TWRN.355,HBM322.XJQZ.894,HBM979.VMDC.365,HBM398.JQZB.348,HBM976.MRWH.263,HBM938.GBST.823,HBM524.KHPH.599,HBM628.QKGB.497,HBM476.ZLDJ.925,HBM975.MVDK.648,HBM633.LLDZ.679,HBM292.GSZL.269,HBM793.JDRF.289,HBM787.XCSX.733,HBM752.KZCK.589,HBM546.RNHX.756,HBM688.RPFC.258,HBM988.XDFD.773,HBM485.VKSZ.779,HBM522.FTFK.487,HBM539.GJNB.784,HBM299.VDWT.444,HBM928.THDD.545,HBM363.NTWP.766,HBM969.PBMH.689,HBM226.HRTZ.874,HBM629.GSHG.922,HBM879.SGNW.944,HBM264.MJCH.639,HBM445.HBRQ.488,HBM729.TVMN.534,HBM478.VWXX.362,HBM847.MDSJ.826,HBM766.NZWP.682",0.0,-24.640135,9.84433862406761e-22,http://purl.obolibrary.org/obo/UBERON_0009095,kidney papillary tips,http://purl.obolibrary.org/obo/UBERON_0000061,https://purl.humanatlas.io/vocab/hp,Papillary tips
